x	y
79848058	2053
79915252	11474
79919357	6106
79932343	103506
79952663	330
79991944	898
80023894	2214
80036632	63982
80101556	18324
80135214	11970
80147250	1347
80149627	172
80169992	39340
80200673	5277
80206716	14208
80219699	33802
80260866	137921
80315651	983
80333841	526
80339898	2161
80351828	63341
80415165	22922
80419418	76
80453735	995
80463451	2143
80467148	10696
80515215	175
80515657	156
80542203	403
80544819	421553
80602549	378
80801640	3993
80940418	1616
80960766	948
80966239	4975
80976454	495
80991598	17920
80999509	622
81003335	1798
81017969	2043
81023545	1959
81029130	5752
81035122	82311
81117295	48783
81125276	98
81125870	109
81133196	113
81135771	486
81165507	17658
81189593	33407
81197393	2896
81228277	10815
81228707	5277
81239239	2043
81245000	50548
81251194	610
81262920	2482
81303771	5478
81311270	19405
81339183	509
81345476	491
81362272	11943
81376001	9360
81387415	352
81388126	2131
81395475	70858
81395609	1536
81400716	63
81451104	85
81461013	925
81480523	1048
81509971	13877
81511026	84
81513063	122
81514047	13730
81528396	8735
81539885	14077
81556887	91579
81573490	113
81637171	11579
81650459	12654
81665036	1600
81666364	7541
81676001	86
81681174	2751
81683326	19813
81693757	113
81697025	690
81701324	1977
81703357	4170
81703371	17169
81712236	8781
81718849	247
81804132	9882
81822361	10942
81833492	1559
81843159	17536
81843165	794
81862778	325
81867721	832
81867721	3686
81878425	2682
81878667	891
81887844	3743
81890790	10202
81900745	2161
81900965	10500
81911939	9385
81918270	9445
81922899	1613
81927829	2925
81932384	10029
81932398	661
81939645	7589
81941869	5733
81952507	9334
81965632	958
81976807	40600
82018702	5406
82023302	7850
82024633	60
82031624	2581
82035136	2597
82035403	398
82037905	1476
82047902	3930
82050691	6780
82057506	8382
82078338	19995
82101460	111371
82153430	1386
82160056	397
82214227	3126
82228397	32733
82236668	61
82239023	34709
82244770	822
82249067	2778
82290046	2769
82293716	1195
82314868	2735
82321024	13051
82359247	4530
82362349	848
82374230	1357
82381110	1581
82389223	29415
82400703	680
82417226	96
82418318	24328
82425498	1813
82442589	8241
82454273	4249
82458180	32358
82462601	1655
82476597	1328
82482098	1291
82519713	124950
82576616	776
82578023	594
82587313	1099
82602989	1190
82614562	33992
82648849	1809
82654973	43756
82668233	75
82713908	2348
82716683	13646
82718516	125
82729164	4980
82735575	15623
82745068	642
82752064	193859
82777954	86
82778477	98
82795486	610
82829435	11144
82918282	504
82942155	109656
82978525	3214
83079691	15429
83098377	611
83104255	2656
83132647	3504
83144131	33477
83211996	9195
83220527	7195
83226897	13908
11103	4826
14195	2704
45004	553
47221	26325
80140	8431
94202	129
109065	13155
112256	84
158383	56247
214520	53531
268148	2131
316737	2429
316740	183983
423744	673
508568	6727
580357	1758
586517	334
596988	53347
603166	93
641320	17021
650229	2615
653985	3275
657604	15975
670324	42353
706523	1126
721588	90959
735746	1714
738058	1387
738058	1605
797989	147
813274	483
832238	232
856526	520
894435	13246
902766	3902
904943	7230
926083	1911
962592	14292
976589	198235
1159198	1207
1176790	223
1254383	153962
1323794	292
1357651	292
1362445	1429
1509183	137915
1655177	124779
1780329	1736
1883524	357324
1927727	1368
2537525	33985
2555358	135
2561172	1049
2568392	731
2571511	45125
2593674	1240
2621090	112
2649761	107
2652170	3226
2655738	149280
2688564	144502
2778941	117
2847030	68964
2916994	96322
2920966	720
2945550	1341
2948238	12519
2967018	18393
2990652	427
3025069	319
3025434	133
3066807	153302
3093568	62
3190397	56881
3246401	686
3247481	8756
3255436	6415
3261909	16376
3284145	43148
3347776	2784
3377916	332
3394889	424
3406342	477
3411608	48371
3415145	436
3466250	12729
3496032	959304
3571215	297
3580169	586
3593732	4621
3603000	5337
3653410	2873
3770017	1414
3878180	18890
3885353	80
3894699	107
3962353	51591
3977649	967
4264602	30804
4430945	208
4459230	229
4775054	229484
4988092	78
5002759	496
5081182	14634
5132749	481
5145285	52219
5159332	11695
5232876	5651
5236724	1875
5237826	8683
5240255	913
5289019	8035
5310396	7269
5381641	3690
5392381	238320
5463627	17349
5567130	3813
5661945	106
5748819	127510
5840695	139
5882072	13884
5887487	21636
5954706	460532
5956101	4685
6017723	117
6025091	57365
6256747	4188
6394847	3174
6454962	107
6462144	872
6493420	2249
6511416	79238
6557822	833
6601540	297
6641971	508
6727053	1929
6728821	1042
6729718	185999
6873399	1626
6919496	10471
6926944	1267
6936912	109
6941744	176071
6954677	2743
7076817	3307
7134931	889
7231125	923
7301020	134
7566782	840080
7738111	115
7741310	13522
7814118	1613
7840937	124
7995570	216
8154558	513
8227103	83
8360820	6215
8402847	2315
8406761	193
8412129	2176
8471831	298
8486997	26853
8545635	1183
8609445	29937
8635179	1169
8688022	389
8695856	11766
8705661	127118
8720034	99
8801656	650
9020029	736
9102630	31716
9102736	151611
9112404	3474
9121265	15381
9136228	149758
9249649	98
9250110	102
9259388	1003
9315194	19248
9334767	67654
9473421	586
9475009	63108
9506242	3485
9518119	142
9519449	751
9546791	68450
9587386	2797
9615264	4100
9617964	109
9678248	1246
9708165	154387
9734882	721
9785108	2698
9830330	298
9844717	130
9880580	307
9885726	3550
9912316	534
9914002	46020
9923920	102
10005100	98
10125340	19067
10323132	49249
10375103	3012
10405133	9383
10454628	35321
10525905	26857
10594590	10209
10612304	14050
10622123	145
10623876	430
10627646	1201
10632238	159
10636670	730
10661933	4955
10666483	482280
10704297	5303
10724619	3921
10759584	66
10893617	15167
11326270	2563
11366913	11497
11390033	697
11447756	41614
11454478	11519
11488570	18414
11552366	482
11609596	1017
11618208	108
11619509	20191
11620717	442
11644336	489
11666456	3710
11688956	196730
11745626	1956
11810406	1079
11851396	3054
11851414	1338
11857155	400
11882622	26602
11908712	512
11910634	3711
11928838	639
11981025	49859
11993988	951
12031178	1004
12040101	200
12050309	364
12056676	1147
12067173	1245
12073232	3423
12081540	3728
12091674	1468
12093853	35897
12098427	106
12101997	474
12192203	732
12199345	745
12200779	1201
12201982	21558
12211378	430
12230411	1163
12246589	467
12254319	23277
12279427	3313
12288308	3181
12304091	104
12307669	36652
12328944	48371
12400412	62
12407896	24343
12432897	4739
12438890	9316
12446512	211623
12450447	596
12658043	67698
12661833	40945
12670426	720
12738965	11104
12739490	9932
12760717	102
12774651	1273
12785478	144166
12911186	838
12912844	1063
12947133	40404
12984694	6480
12991362	133691
13139780	710
13151637	1053
13183402	2216
13195652	52
13203774	12594
13217498	435258
13234945	1526
13239543	2534
13279415	696
13362203	4041
13419421	8060
13459947	80
13461020	9804
13471012	1698
13486462	4215
13500641	649
13514520	8369
13526078	611
13561399	3637
13611114	87
13644815	871
13663347	63317
13710249	236
13715102	267
13726660	37899
13823915	72
13824155	2589
13882044	33664
13919603	321
14010054	864
14053951	811
14057457	75034
14074912	830
14089935	1085
14104542	685
14118594	109
14137710	1563
14143596	7544
14153001	4342
14179097	55701
14190700	107
14222008	324
14244625	7516
14253548	528
14337423	5103
14346214	710
14361434	510
14377546	1212
14391913	1997
14430629	86
14450216	668
14477955	21324
14485806	1696
14507339	36247
14531676	107
14570844	945
14613137	1048
14629832	2975
14680604	503
14695422	11176
14728272	124467
14759188	107
14771249	79
14816151	9099
14830166	77
14877611	6442
14888709	1378
14903580	12049
14946267	27504
14969001	1468
14978739	1101
14990707	2529
15003975	2378
15057125	9455
15075445	47323
15159724	4744
15196999	777
15247429	569
15254418	17327
15307663	22620
15320840	105
20946906	164946
21062383	91
21119182	480
21120404	103
21182503	997
21240675	697
21242242	283176
21316878	918
21380286	70732
21450653	104
21529281	71604
21612267	21258
21650897	53909
21661787	609
21673628	8934
21683510	88
21704957	166001
21711950	170
21712017	103
21724119	111
21776878	100
21793883	277
21817624	205
21825487	5924
21825698	88
21828996	111
21854640	348
21871446	22551
21879801	104
21914369	292
21928985	110
21981121	70039
21999569	83
22088060	10721
22130603	127
22166898	2071
22169443	33086
22175465	1198
22180112	107
22200619	4611
22213778	14252
22347846	407
22413601	4315
22418829	466
22586465	763
22647582	107
22699481	234284
22723491	184231
22798261	228228
22882825	533
22900486	510
22933349	90
23004564	299
23024596	108
23134564	125904
23136435	78
23197144	240818
23257164	3191
23452823	33781
23456371	97
23503470	28338
23506184	80715
23582016	106
23598926	63960
23672253	496
23689443	265624
23709825	463
23894115	92
23957754	24803
23992773	142838
23994213	21127
24076794	22527
24113637	7367
24124170	116
24135468	362
24138956	22648
24159509	2703
24162044	235837
24170505	119
24179038	258
24218300	105
24321686	50
24364787	3198
24402153	562
24426616	26920
24429505	105
24435364	4275
24460629	19329
24489375	1706
24516883	1124
24522273	647
24628182	34017
24673163	1186
24685772	580
24689914	248
24725781	203296
24933487	54196
25016434	771
25055600	1161
25061926	290265
25200976	1862
25302126	835
25818234	299
25953216	253
26016253	74965
26098839	388
26133852	59504
26170726	559
26204869	1036
26225936	165750
26255698	658
26266009	1401
26348347	658
26366301	106
26422995	3107
26454910	202492
26542971	2821
26565723	9904
26586714	85
26591467	69
26599408	931
26655742	534957
26687621	16018
26688111	1558
26689316	214
26822813	1167
26831520	913
26852038	13781
26906481	278837
26952201	358
27225742	21447
27336379	258786
27343252	2859
27355406	359
27397952	3953
27418884	1552
27452514	1144
27452623	90
27950966	226481
27954519	9169
28146233	471
28651732	1477
28785068	4193
28824652	175
29048620	100
29095575	105
29196441	87
29256817	244
29278509	83455
29483328	96
29518259	29983
29928555	154
30713275	1012
30780006	419
30954820	26098
30984106	110
30990008	52808
31058840	43576
31101588	61202
31129236	33621
31131456	1039
31318089	38941
31343368	83621
31345362	106
31376777	38136
31382317	114
31447795	30908
31496645	551
31498043	50966
31542146	14766
31591726	7296
31622247	63590
31685655	1169
31718893	316
31724198	2759
31726043	355
31759562	1319
31829173	123964
31844388	791
31883288	441
31895745	666
31937533	107
31942575	1582
31962178	1441
31966960	586
31982899	3189
32018372	54842
32018829	92951
32031035	325
32060905	85
32075885	388
32091295	825
32091855	39707
32122400	2079
32124877	345608
32176050	119
32185069	35336
32196026	941
32245946	3087
32263135	100
32287437	2904
32412182	1055
32412214	963
32511663	2972
32526142	81
32581528	1301
32672671	100392
32769795	4619
32779039	248
32833454	104863
32937402	503700
32954075	3924
33552123	26065
33578615	172578
33851100	373853
34001698	102
34221007	597
34222965	1797
34225930	500
34493290	398555
34573987	537
34737795	29869
34819946	86
34892013	10873
34976928	166543
35082009	234
35144942	476
35241030	26104
35251058	39188
35257040	473
35268218	2021
35280867	9335
35290282	20485
35317396	453
35332212	13271
35366697	10641
35383354	672
35403996	2533
35443869	23220
35443871	54070
35452230	45762
35466938	54
35483431	237
35581117	130718
35595901	1699
35716370	1609
35841759	859
35904818	109
35934088	55
35951803	14316
35972083	7204
35972151	1766
35984387	83190
36108532	20854
36129444	51113
36179996	7453
36187519	84639
36189824	449
36273574	1026
36278735	385
36297714	482342
36777647	51570
36829106	403067
36901946	21869
37234119	2124
37243047	322991
37243776	3731
37273706	2867
37305295	1039
37473330	648
37657135	81
37672689	488
38655209	32790
39016047	298
39034007	104
39206924	593395
39334872	801
39676721	59
39678520	103
39841174	83667
40062903	3569
40066286	32948
40143926	579
41465783	166403
41789162	234
41819053	369
41955206	132625
42052705	326
42089312	441
42159283	532140
42270589	127
42743227	372465
43267878	9773
43499173	664
43832159	107
44039471	670
44071583	119
44320800	1458
44323436	208262
44522366	709
44676927	2791
44680173	388338
44732575	741
44970082	85
44986109	3095
45130565	50783
45212995	470692
45423764	59455
45483345	46511
45507202	42982
45646153	1785
45669367	77849
45724127	28394
45788530	141
45825512	18569
45847609	119666
45983536	88737
45989653	293
46028306	1524
46077004	96
46080248	24087
46104332	24002
46121615	107
46173553	93439
46326809	136332
46385707	1377
46476972	180062
46667821	91437
46706446	113
46722975	249
46756487	7922
46786699	2599
46803224	116937
46852632	1251
46915021	603
46917492	184752
46962768	1641
46968695	61148
47022287	1641
47028202	1877
47032572	3050
47076117	478
47077361	13920
47105946	2117
47107403	43118
47134656	41626
47137018	273
47152998	23377
47212089	37095
47234442	107
47285725	308826
47380496	70
47501172	1935
47501172	57212
47630112	737
47703175	571
47808957	122190
47853233	225
47866839	529
47878295	4150
47912207	298
48026673	384080
48147634	3231
48169784	107
48252301	537
48475487	114
48478282	210
48478561	668
48539046	324172
48564795	3548
48661840	796
48670582	112
48673575	14845
48755693	626
48826051	8720
48919853	30859
48962951	991
49013106	714
49023703	24772
49041474	419874
49049687	82
49066100	75
49116301	10179
49205912	2870
49431744	15677
49469803	421
49477250	15316
49481681	9906
49484536	1614
49487339	4540
49487373	50
49488453	4113
49489245	64
49491283	65
49491664	66
49495147	1750
49499390	2471
49560699	38484
49650350	811
49739823	2241
49782167	31794
49795793	41831
49814023	37037
49814133	144
49814361	83
49822813	372281
49871555	112
49946266	124
49969721	1237
50063795	646
50098742	421
50206998	281
50227193	39330
50256036	426
50266882	14893
50282343	5962
50302190	11406
50318420	605
50319002	119
50374995	19179
50457887	909
50560078	171747
50669510	706
50795120	30283
50814392	1339
50823577	544
50879049	75209
50959267	113
50967991	20131
50968019	90126
51028394	56652
51158282	1102
51174550	43755
51283733	164
51346249	216321
51421063	612
51433437	1347
51612639	472
51687525	685
51845007	622
52336361	2665
52340172	1195732
52409042	216
52419189	456
52937294	110
53237101	90
53480835	87449
53568447	29405
53579623	1437
53605254	472
54086586	71
54142133	445
54151601	73188
54222284	129
54268346	1683
54269404	51863
54324358	33607
54357917	27302
54406889	226
54525434	130
54566997	307
54587757	11737
54717860	177657
54744750	832
54879457	1353
54885866	12218
54901509	58000
54954403	330
55001296	103
55105904	18403
55146546	100
55222331	442457
55452533	30408
55479221	78
55492175	4218
55635833	478
55721063	67699
55776727	4995
55817167	2593
55881688	38512
55893038	130485
56003613	187650
56042135	54185
56061109	1970
56079394	201
56083356	54181
56138612	4610
56597208	54393
56651343	385264
56753226	101
56872668	1303
56957270	200
57027832	11014
57054559	17561
57136322	10677
57147062	3239
57169615	1580
57284602	107
57350813	20919
57427133	4980
57435685	55613
57435821	60
57548283	38490
57588611	481
57600656	21558
57630302	38995
57639455	98590
57646426	156676
57755394	107
57838476	491
57961231	3204
58016784	101
58018794	268
58044367	357174
58189834	5863
58371566	1101
58398663	1420
58416765	864
58446275	7492
58451068	109
58476191	1294
58481247	147711
58511598	713
58535415	3138
58557070	9608
58600631	68
58631259	862
58659858	667
58670009	1869
58671386	83092
58672613	80118
58690356	1798
58752179	1720
58754859	2984
58805268	107
58813880	20485
58818883	134
58862600	123881
58926197	100
58996734	72605
59081924	3058
59139477	19360
59220168	10607
59267035	7052
59275156	43494
59327823	32140
59360700	26050
59430940	266441
59459072	6611
59563709	4907
59685820	2581
59696459	1653
59700523	424
59749677	81
59761558	348
59778572	418
59821040	4222
59899948	4359
59929226	1105
59969438	1959
59972914	294
60009994	1150
60010281	3978
60016778	664
60018625	107
60125033	36163
60149576	790
60163567	141
60196555	1618
60294151	6968
60371110	1666
60495868	469
60519841	325
60525616	541
60555143	82
60611773	42851
60630167	272560
60663115	1255
60794613	304
